Date,Open,High,Low,Close,Volume
8-Mar-11,592.93,597.98,590.20,592.31,2287771
7-Mar-11,600.55,603.69,587.00,591.66,3461738
4-Mar-11,608.33,608.98,600.20,600.62,3011542
3-Mar-11,606.38,611.49,605.00,609.56,1949335
2-Mar-11,599.80,606.00,595.19,600.79,2026933
1-Mar-11,617.78,619.22,599.30,600.76,3323575
28-Feb-11,610.00,616.49,608.01,613.40,2284336
25-Feb-11,611.86,614.72,609.50,610.04,1935852
24-Feb-11,611.39,613.09,601.35,608.82,2712959
23-Feb-11,610.33,614.70,604.00,611.32,2891878
22-Feb-11,620.03,624.93,607.77,610.21,3642208
18-Feb-11,626.00,631.18,624.18,630.08,3217815
17-Feb-11,621.25,627.25,620.28,625.26,1479175
16-Feb-11,625.63,626.50,622.10,624.22,1686963
15-Feb-11,627.32,630.09,623.10,624.15,2092614
14-Feb-11,623.34,629.64,620.04,628.15,2131868
11-Feb-11,613.79,625.00,613.00,624.50,2593390
10-Feb-11,613.90,617.50,611.56,616.44,2336117
9-Feb-11,616.87,619.45,612.34,616.50,1843394
8-Feb-11,614.93,619.63,614.51,618.38,1696452
7-Feb-11,610.16,618.39,609.21,614.30,1802017
4-Feb-11,610.15,611.44,606.61,610.98,1552505
3-Feb-11,609.48,611.45,606.13,610.15,1497474
2-Feb-11,611.00,614.34,607.53,612.00,1760755
1-Feb-11,604.49,613.36,603.11,611.04,2745862
31-Jan-11,603.60,604.47,595.55,600.36,2810069
28-Jan-11,619.07,620.36,599.76,600.99,4233962
27-Jan-11,617.89,619.70,613.25,616.79,2019427
26-Jan-11,620.33,622.49,615.28,616.50,2041746
25-Jan-11,608.20,620.69,606.52,619.91,3647644
24-Jan-11,607.57,612.49,601.23,611.08,4604997
21-Jan-11,639.58,641.73,611.36,611.83,8904357
20-Jan-11,632.21,634.08,623.29,626.77,5485733
19-Jan-11,642.12,642.96,629.66,631.75,3412573
18-Jan-11,626.06,641.99,625.27,639.63,3620063
14-Jan-11,617.40,624.27,617.08,624.18,2370328
13-Jan-11,616.97,619.67,614.16,616.69,1333947
12-Jan-11,619.35,619.35,614.77,616.87,1632698
11-Jan-11,617.71,618.80,614.50,616.01,1440991
10-Jan-11,614.80,615.39,608.56,614.21,1581069
7-Jan-11,615.91,618.25,610.13,616.44,2101270
6-Jan-11,610.68,618.43,610.05,613.50,2058176
5-Jan-11,600.07,610.33,600.05,609.07,2532225
4-Jan-11,605.62,606.18,600.12,602.12,1825499
3-Jan-11,596.48,605.59,596.48,604.35,2366286
31-Dec-10,596.74,598.42,592.03,593.97,1541459
30-Dec-10,598.00,601.33,597.39,598.86,989479
29-Dec-10,602.00,602.41,598.92,601.00,1019823
28-Dec-10,602.05,603.87,598.01,598.92,1064746
27-Dec-10,602.74,603.78,599.50,602.38,1208128
23-Dec-10,605.34,606.00,602.03,604.23,1111192
22-Dec-10,604.00,607.00,603.28,605.49,1207929
21-Dec-10,598.57,604.72,597.62,603.07,1881688
20-Dec-10,594.65,597.88,588.66,595.06,1973768
17-Dec-10,591.00,592.56,587.67,590.80,3089328
16-Dec-10,592.85,593.77,588.07,591.71,1596820
15-Dec-10,594.20,596.45,589.15,590.30,2168131
14-Dec-10,597.09,598.29,592.48,594.91,1643253
13-Dec-10,597.12,603.00,594.09,594.62,2403442
10-Dec-10,593.14,593.99,590.29,592.21,1705121
9-Dec-10,593.88,595.58,589.00,591.50,1868972
8-Dec-10,591.97,592.52,583.69,590.54,1757126
7-Dec-10,591.27,593.00,586.00,587.14,3047879
6-Dec-10,580.57,582.00,576.61,578.36,2095525
3-Dec-10,569.45,576.48,568.00,573.00,2633126
2-Dec-10,568.66,573.33,565.35,571.82,2550572
1-Dec-10,563.00,571.57,562.40,564.35,3757609
30-Nov-10,574.32,574.32,553.31,555.71,7117385
29-Nov-10,589.17,589.80,579.95,582.11,2859953
26-Nov-10,590.46,592.98,587.00,590.00,1311038
24-Nov-10,587.31,596.60,587.05,594.97,2400863
23-Nov-10,587.01,589.01,578.20,583.01,2166947
22-Nov-10,587.47,593.44,582.75,591.22,2186511
19-Nov-10,597.00,597.89,590.34,590.83,2298978
18-Nov-10,589.00,599.98,588.56,596.56,2590876
17-Nov-10,585.00,589.50,581.37,583.55,2442412
16-Nov-10,592.76,597.89,583.45,583.72,3308665
15-Nov-10,603.08,604.00,594.05,595.47,3480120
12-Nov-10,613.99,616.90,601.21,603.29,3395209
11-Nov-10,619.70,619.85,614.21,617.19,2262019
10-Nov-10,622.08,623.00,617.51,622.88,2499828
9-Nov-10,630.00,630.85,620.51,624.82,2240293
8-Nov-10,624.02,629.49,623.13,626.77,2102262
5-Nov-10,623.18,625.49,621.11,625.08,1766546
4-Nov-10,624.64,629.92,622.10,624.27,3571173
3-Nov-10,617.50,621.83,613.50,620.18,3382183
2-Nov-10,618.67,620.00,614.58,615.60,1999774
1-Nov-10,615.73,620.66,611.21,615.00,3088417
29-Oct-10,617.07,619.00,612.99,613.70,2281279
28-Oct-10,620.05,621.00,613.30,618.58,2187396
27-Oct-10,615.77,620.00,612.33,616.47,2242414
26-Oct-10,613.10,621.23,611.03,618.60,2513633
25-Oct-10,615.59,624.74,614.97,616.50,3158700
22-Oct-10,611.92,614.82,610.05,612.53,2256598
21-Oct-10,611.51,616.00,606.00,611.99,2923627
20-Oct-10,608.14,617.38,607.50,607.98,3526976
19-Oct-10,608.85,614.82,602.86,607.83,4591178
18-Oct-10,600.55,619.69,600.55,617.71,7109313
15-Oct-10,599.27,601.64,591.60,601.45,14824722
14-Oct-10,544.18,545.25,537.11,540.93,6634018
13-Oct-10,547.00,547.49,542.33,543.30,3060836
12-Oct-10,540.12,545.99,537.79,541.39,3757178
11-Oct-10,538.48,544.60,537.17,538.84,2631310
8-Oct-10,532.77,537.60,527.62,536.35,2863473
7-Oct-10,536.21,537.20,529.14,530.01,2398910
6-Oct-10,539.26,539.95,529.94,534.35,2766690
5-Oct-10,528.38,540.00,526.55,538.23,3507302
4-Oct-10,524.95,528.25,518.85,522.35,1940494
1-Oct-10,530.00,530.62,523.00,525.62,2226112
30-Sep-10,529.16,531.87,518.92,525.79,3244626
29-Sep-10,527.85,532.94,524.71,527.69,2173878
28-Sep-10,533.48,533.59,518.45,527.17,3654832
27-Sep-10,528.85,536.85,528.85,530.41,3107622
24-Sep-10,521.74,527.83,518.26,527.29,3363247
23-Sep-10,514.61,519.69,511.30,513.48,2317644
22-Sep-10,512.86,517.78,511.68,516.00,2537779
21-Sep-10,509.68,519.98,508.91,513.46,4467227
20-Sep-10,492.50,510.41,492.06,508.28,4413416
17-Sep-10,483.75,491.20,481.18,490.15,5649448
16-Sep-10,479.95,482.45,479.41,481.06,1972569
15-Sep-10,479.95,481.89,478.50,480.64,2403545
14-Sep-10,482.01,484.75,480.08,480.43,2218739
13-Sep-10,480.90,484.35,479.53,482.27,2245650
10-Sep-10,479.02,479.79,475.08,476.14,1974340
9-Sep-10,477.83,480.40,470.58,476.18,2435299
8-Sep-10,465.19,472.50,464.51,470.58,2409028
7-Sep-10,464.50,467.59,463.02,464.40,1711335
6-Sep-10,-,-,-,470.30,0
3-Sep-10,470.52,471.88,467.44,470.30,2545726
2-Sep-10,462.84,464.43,460.31,463.18,1685384
1-Sep-10,454.98,464.94,452.50,460.34,3237824
31-Aug-10,450.11,454.87,448.00,450.02,1946998
30-Aug-10,459.15,459.76,452.42,452.69,1236219
27-Aug-10,452.56,459.99,447.65,458.83,2313147
26-Aug-10,456.06,457.26,450.44,450.98,1781767
25-Aug-10,450.00,457.81,450.00,454.62,2592104
24-Aug-10,457.70,458.37,450.92,451.39,2763814
23-Aug-10,461.50,468.25,457.73,464.07,2989159
20-Aug-10,467.97,471.59,461.02,462.02,3923319
19-Aug-10,481.01,482.51,467.25,467.97,3925513
18-Aug-10,490.44,490.87,481.55,482.15,2686374
17-Aug-10,488.53,494.70,486.03,490.52,1890646
16-Aug-10,483.68,489.87,480.50,485.59,1306685
13-Aug-10,489.00,491.19,486.01,486.35,1940047
12-Aug-10,483.94,494.75,482.51,492.01,2205032
11-Aug-10,497.73,498.00,491.50,491.74,2226003
10-Aug-10,502.35,506.00,498.57,503.71,2075569
9-Aug-10,502.25,505.50,501.36,505.35,1873209
6-Aug-10,505.40,505.74,496.05,500.22,3321695
5-Aug-10,505.89,508.60,503.56,508.10,2426460
4-Aug-10,492.18,507.00,491.05,506.32,3814120
3-Aug-10,490.50,492.46,486.76,489.83,1803185
2-Aug-10,488.99,493.28,486.94,490.41,1867475
30-Jul-10,479.65,487.36,479.14,484.85,2144492
29-Jul-10,485.95,488.88,479.33,484.99,2675420
28-Jul-10,494.94,495.25,482.67,484.35,2502447
27-Jul-10,490.58,497.50,490.17,492.63,2451984
26-Jul-10,489.09,490.75,484.88,488.97,1996691
23-Jul-10,480.77,490.59,480.01,490.06,2267180
22-Jul-10,483.23,488.98,482.48,484.81,2148487
21-Jul-10,484.00,485.70,475.43,477.50,3285364
20-Jul-10,461.03,482.99,460.60,481.59,4056832
19-Jul-10,461.01,469.65,457.52,466.18,4549465
16-Jul-10,469.12,470.56,459.52,459.60,7824721
15-Jul-10,491.73,494.70,482.68,494.02,4858782
14-Jul-10,489.88,493.83,486.46,491.34,3118534
13-Jul-10,482.25,492.99,480.28,489.20,3976281
12-Jul-10,472.37,479.44,471.08,475.83,3334411
9-Jul-10,471.96,473.26,462.78,467.49,4332702
8-Jul-10,453.55,457.33,449.66,456.56,2670490
7-Jul-10,438.31,451.29,435.38,450.20,3131936
6-Jul-10,444.00,447.67,433.63,436.07,2561426
5-Jul-10,-,-,-,436.55,0
2-Jul-10,441.62,442.28,436.00,436.55,1936256
1-Jul-10,445.29,448.40,433.63,439.49,3513877
30-Jun-10,454.96,457.83,444.72,444.95,3603698
29-Jun-10,463.44,464.55,451.12,454.26,3502108
28-Jun-10,472.59,477.55,469.01,472.08,1762594
25-Jun-10,477.06,477.65,470.56,472.68,2245289
24-Jun-10,479.66,482.75,473.26,475.10,1893761
23-Jun-10,486.89,486.89,478.16,482.05,2029650
22-Jun-10,489.90,496.60,485.73,486.25,2219930
21-Jun-10,499.90,500.97,484.89,488.56,2989344
18-Jun-10,502.51,503.47,498.13,500.03,2878739
17-Jun-10,503.45,505.87,496.69,500.08,1977894
16-Jun-10,496.17,504.00,496.11,501.27,2291967
15-Jun-10,483.08,500.40,482.18,497.99,4261561
14-Jun-10,494.48,494.50,483.19,483.19,2040942
11-Jun-10,482.50,488.71,481.62,488.50,1784318
10-Jun-10,480.37,488.50,475.84,487.01,2585930
9-Jun-10,487.22,488.88,472.00,474.02,2732731
8-Jun-10,487.85,488.84,477.54,484.78,2685052
7-Jun-10,499.06,500.91,483.15,485.52,3637036
4-Jun-10,499.72,509.25,496.70,498.72,3923904
3-Jun-10,495.11,508.00,494.70,505.60,3651897
2-Jun-10,486.68,493.87,481.46,493.37,2540721
1-Jun-10,480.43,491.06,480.12,482.37,2666997
31-May-10,-,-,-,485.63,0
28-May-10,492.74,493.45,483.00,485.63,2894755
27-May-10,484.86,492.31,481.05,490.46,2810047
26-May-10,482.07,489.76,475.00,475.47,3484042
25-May-10,468.16,477.45,464.01,477.07,3021908
24-May-10,480.73,489.79,476.80,477.16,4350322
21-May-10,469.06,485.00,464.40,472.05,9693537
20-May-10,485.07,485.58,473.80,475.01,4917963
19-May-10,496.26,499.44,487.74,494.43,3446369
18-May-10,510.00,510.97,497.07,498.37,2830286
17-May-10,506.78,508.36,498.35,507.97,2796534
14-May-10,509.77,510.99,496.25,507.53,4123922
13-May-10,516.50,522.00,510.37,510.88,3328146
12-May-10,512.04,512.04,502.00,505.39,3852157
11-May-10,515.67,519.88,508.22,509.05,3324317
10-May-10,513.97,522.82,512.60,521.65,4127928
7-May-10,499.97,505.32,481.33,493.14,5093752
6-May-10,508.75,517.52,460.00,498.67,5000043
5-May-10,500.98,515.72,500.47,509.76,4582120
4-May-10,526.52,526.74,504.21,506.37,6078530
3-May-10,526.50,532.92,525.08,530.60,1860317
30-Apr-10,531.13,537.68,525.44,525.70,2440207
29-Apr-10,533.37,536.50,526.67,532.00,3058815
28-Apr-10,532.10,534.83,521.03,529.19,3409197
27-Apr-10,528.94,538.33,527.24,529.06,3844727
26-Apr-10,544.97,544.99,529.21,531.64,4373614
23-Apr-10,547.25,549.32,542.27,544.99,2089882
22-Apr-10,552.00,552.50,543.35,547.06,3283651
21-Apr-10,556.46,560.25,552.16,554.30,2392748
20-Apr-10,554.17,559.66,551.06,555.04,2979333
19-Apr-10,548.75,553.99,545.00,550.10,3895772
16-Apr-10,563.00,568.81,549.63,550.14,12239411
15-Apr-10,592.17,597.84,588.29,595.30,6761708
14-Apr-10,590.06,592.34,584.01,589.00,3403800
13-Apr-10,572.53,588.88,571.13,586.77,3912262
12-Apr-10,567.35,574.00,566.22,572.73,2353551
9-Apr-10,568.00,568.77,564.00,566.22,2056835
8-Apr-10,563.32,569.85,560.05,567.49,1951735
7-Apr-10,567.30,568.75,561.86,563.54,2581016
6-Apr-10,569.46,570.89,565.40,568.22,2060014
5-Apr-10,570.90,574.88,569.00,571.01,1902063
2-Apr-10,-,-,-,568.80,0
1-Apr-10,571.35,573.45,565.55,568.80,2102636
31-Mar-10,565.05,569.74,562.81,567.12,3030869
30-Mar-10,562.83,567.63,560.28,566.71,1987571
29-Mar-10,563.00,564.72,560.57,562.45,3105180
26-Mar-10,565.27,567.39,560.02,562.69,2696461
25-Mar-10,559.02,572.00,558.66,562.88,3931664
24-Mar-10,545.51,559.85,539.70,557.33,6569358
23-Mar-10,557.04,558.31,542.00,549.00,5501283
22-Mar-10,556.11,566.85,554.28,557.50,4005472
19-Mar-10,566.23,568.00,557.28,560.00,4794128
18-Mar-10,564.72,568.44,562.96,566.40,1777117
17-Mar-10,568.30,571.45,564.25,565.56,3322497
16-Mar-10,561.83,568.42,560.76,565.20,3432853
15-Mar-10,566.68,569.45,556.00,563.18,4656570
12-Mar-10,588.14,588.28,579.16,579.54,2756215
11-Mar-10,574.26,586.21,574.20,581.14,4235226
10-Mar-10,563.76,578.50,562.21,576.45,5659067
9-Mar-10,559.85,564.66,556.50,560.19,3177588
8-Mar-10,564.78,565.18,561.01,562.48,2386506
5-Mar-10,561.35,567.67,559.90,564.21,3913364
4-Mar-10,546.50,556.13,546.20,554.59,3184077
3-Mar-10,542.36,548.12,539.25,545.32,3090124
2-Mar-10,535.48,545.66,535.01,541.06,4357461
1-Mar-10,529.20,533.29,527.74,532.69,2238334
26-Feb-10,527.42,531.75,523.48,526.80,2049372
25-Feb-10,527.12,528.49,520.00,526.43,3309373
24-Feb-10,534.39,538.44,530.51,531.47,2326901
23-Feb-10,543.00,543.63,532.29,535.07,2874790
22-Feb-10,547.35,547.50,541.00,542.80,2144741
19-Feb-10,541.00,544.03,539.70,540.76,2555348
18-Feb-10,537.54,545.01,536.14,543.22,2339250
17-Feb-10,542.00,543.40,537.61,538.21,2030680
16-Feb-10,537.14,544.13,534.30,541.30,3654824
15-Feb-10,-,-,-,533.12,0
12-Feb-10,532.97,537.15,530.50,533.12,2280371
11-Feb-10,532.25,540.49,529.50,536.40,2411090
10-Feb-10,534.07,537.79,527.69,534.44,2675794
9-Feb-10,539.54,541.53,535.07,536.44,2828685
8-Feb-10,532.50,542.00,531.53,533.47,2695412
5-Feb-10,528.40,533.50,522.46,531.29,3157048
4-Feb-10,537.00,538.00,525.56,526.78,3382732
3-Feb-10,528.67,542.10,528.23,540.82,2999890
2-Feb-10,534.96,534.96,527.61,531.12,4096305
1-Feb-10,534.60,535.81,530.30,533.02,2253021
29-Jan-10,538.49,540.99,525.61,529.94,4141196
28-Jan-10,544.49,547.00,530.60,534.29,3231041
27-Jan-10,541.27,547.65,535.31,542.10,3965467
26-Jan-10,537.97,549.60,536.29,542.42,4356767
25-Jan-10,546.59,549.88,535.51,540.00,4421012
22-Jan-10,564.50,570.60,534.86,550.01,6807653
21-Jan-10,583.44,586.82,572.25,582.98,6307634
20-Jan-10,585.98,585.98,575.29,580.41,3253498
19-Jan-10,581.49,590.42,576.29,587.62,4317143
18-Jan-10,-,-,-,580.00,0
15-Jan-10,591.59,593.56,578.04,580.00,5437698
14-Jan-10,583.90,594.20,582.81,589.85,4241570
13-Jan-10,576.49,588.38,573.90,587.09,6499074
12-Jan-10,598.08,598.16,588.00,590.48,4853249
11-Jan-10,604.46,604.46,594.04,601.11,7216804
8-Jan-10,592.00,603.25,589.11,602.02,4724735
7-Jan-10,609.40,610.00,592.65,594.10,6418020
6-Jan-10,625.86,625.86,606.36,608.26,3980628
5-Jan-10,627.18,627.84,621.54,623.99,3007857
4-Jan-10,626.95,629.51,624.24,626.75,1957963
1-Jan-10,-,-,-,619.98,0
31-Dec-09,624.75,625.40,619.98,619.98,1220214
30-Dec-09,618.50,622.73,618.01,622.73,1466379
29-Dec-09,624.74,624.84,618.29,619.40,1427712
28-Dec-09,621.66,625.99,618.48,622.87,1698015
25-Dec-09,-,-,-,618.48,0
24-Dec-09,612.93,619.52,612.27,618.48,858620
23-Dec-09,603.50,612.87,602.85,611.68,2075311
22-Dec-09,601.34,601.50,598.85,601.12,1884290
21-Dec-09,597.95,599.84,595.67,598.68,2571981
18-Dec-09,596.03,598.93,595.00,596.42,3532540
17-Dec-09,596.44,597.64,593.76,593.94,2640762
16-Dec-09,598.91,600.37,596.64,597.76,2809751
15-Dec-09,593.30,596.38,590.99,593.14,2280340
14-Dec-09,595.24,597.31,592.61,595.73,1913572
11-Dec-09,594.68,594.75,587.73,590.51,1723378
10-Dec-09,590.44,594.71,590.41,591.50,1669525
9-Dec-09,587.50,589.33,583.58,589.02,1781288
8-Dec-09,583.50,590.66,582.00,587.05,1525524
7-Dec-09,584.23,588.69,581.00,586.25,1636587
4-Dec-09,593.02,594.83,579.18,585.01,2514042
3-Dec-09,589.04,591.45,585.00,585.74,1429399
2-Dec-09,590.98,593.01,586.22,587.51,1665225
1-Dec-09,588.13,591.22,583.00,589.87,2321273
30-Nov-09,580.63,583.67,577.11,583.00,1725231
27-Nov-09,572.00,582.46,570.97,579.76,1384523
26-Nov-09,-,-,-,585.74,0
25-Nov-09,586.41,587.06,582.69,585.74,1461405
24-Nov-09,582.50,584.29,576.54,583.09,1608648
23-Nov-09,576.49,586.60,575.86,582.35,2548562
20-Nov-09,569.50,571.60,569.40,569.96,2006202
19-Nov-09,573.77,574.00,570.00,572.99,2168302
18-Nov-09,576.65,578.78,572.07,576.65,1550127
17-Nov-09,574.87,577.50,573.72,577.49,1920765
16-Nov-09,575.00,576.99,572.78,576.28,2199136
13-Nov-09,569.29,572.51,566.61,572.05,1668092
12-Nov-09,569.56,572.90,565.50,567.85,1886395
11-Nov-09,570.48,573.50,565.86,570.56,2321856
10-Nov-09,562.73,568.78,562.00,566.76,2231476
9-Nov-09,555.45,562.58,554.23,562.51,2651426
6-Nov-09,547.72,551.78,545.50,551.10,1826705
5-Nov-09,543.49,549.77,542.66,548.65,1848039
4-Nov-09,540.80,545.50,536.42,540.33,2333629
3-Nov-09,530.01,537.50,528.30,537.29,2382892
2-Nov-09,537.08,539.46,528.24,533.99,3202875
30-Oct-09,550.00,550.17,534.24,536.12,3469738
29-Oct-09,543.01,551.83,541.00,551.05,2518762
28-Oct-09,547.87,550.00,538.25,540.30,2568660
27-Oct-09,550.97,554.56,544.16,548.29,3218033
26-Oct-09,555.75,561.64,550.89,554.21,2973706
23-Oct-09,555.25,557.89,551.20,553.69,2393191
22-Oct-09,550.00,555.00,548.00,554.09,2337087
21-Oct-09,549.91,559.35,549.00,551.10,3673168
20-Oct-09,551.64,552.95,540.70,551.72,4044439
19-Oct-09,552.69,553.60,548.73,552.09,3220167
16-Oct-09,547.33,554.75,544.53,549.85,8845714
15-Oct-09,533.75,536.90,527.27,529.91,6100353
14-Oct-09,532.46,535.58,530.00,535.32,3265055
13-Oct-09,524.39,527.46,521.38,526.11,3042242
12-Oct-09,523.42,525.76,519.32,524.04,3324320
9-Oct-09,516.65,521.51,514.50,516.25,2739892
8-Oct-09,519.57,523.25,513.34,514.18,4306504
7-Oct-09,499.00,518.99,497.81,517.54,4877683
6-Oct-09,491.70,499.37,491.70,498.74,2732977
5-Oct-09,487.65,492.43,483.34,488.52,2144652
2-Oct-09,483.74,491.74,482.60,484.58,2600805
1-Oct-09,493.00,496.47,487.00,487.20,2816234
30-Sep-09,500.00,500.14,487.24,495.85,3141701
29-Sep-09,499.53,499.75,493.01,498.53,2099379
28-Sep-09,494.84,501.50,493.30,498.53,1843168
25-Sep-09,494.29,499.93,492.00,492.48,2052014
24-Sep-09,500.47,501.41,493.00,496.77,2528646
23-Sep-09,500.78,507.00,497.71,498.46,2704685
22-Sep-09,500.92,501.99,497.81,499.06,3041830
21-Sep-09,487.74,498.90,486.22,497.00,2117567
18-Sep-09,496.77,496.98,491.23,491.46,3284248
17-Sep-09,490.57,497.37,487.15,491.72,4483447
16-Sep-09,479.80,489.37,478.48,488.29,2587367
15-Sep-09,475.08,478.91,472.71,477.54,2398607
14-Sep-09,470.51,476.80,470.05,475.12,1977667
11-Sep-09,470.40,473.30,467.63,472.14,1902811
10-Sep-09,466.65,470.94,462.00,470.94,2535304
9-Sep-09,459.06,466.27,458.80,463.97,2195496
8-Sep-09,464.29,466.99,455.84,458.62,2656609
4-Sep-09,457.57,462.60,455.78,461.30,1499873
3-Sep-09,455.82,458.25,455.00,457.52,1646354
2-Sep-09,455.82,458.33,452.59,453.01,1806518
1-Sep-09,459.68,466.82,454.42,455.76,2595091
31-Aug-09,459.79,461.86,458.00,461.67,1957955
28-Aug-09,469.26,472.37,463.38,464.75,1771808
27-Aug-09,468.58,468.58,460.73,466.06,2000000
26-Aug-09,472.76,473.00,466.70,468.00,1988449
25-Aug-09,469.13,474.35,468.72,471.37,2343030
24-Aug-09,467.35,470.09,464.42,468.73,2459325
21-Aug-09,465.54,466.09,462.65,465.24,3564367
20-Aug-09,452.00,462.18,451.23,460.41,4002454
19-Aug-09,439.99,445.00,438.56,443.97,2260091
18-Aug-09,445.10,447.70,442.32,445.28,2357493
17-Aug-09,451.50,451.99,443.12,444.89,2620304
14-Aug-09,462.78,463.18,456.89,460.00,1676559
13-Aug-09,462.15,464.72,458.91,462.28,1995640
12-Aug-09,455.41,461.75,454.92,458.58,2341768
11-Aug-09,453.67,457.23,452.38,453.94,1714613
10-Aug-09,455.14,458.41,453.79,456.61,1741979
7-Aug-09,455.67,459.42,454.99,457.10,2543392
6-Aug-09,454.30,454.88,448.53,450.36,2111395
5-Aug-09,456.00,456.91,447.88,451.14,2342227
4-Aug-09,449.37,454.00,448.43,453.73,2390098
3-Aug-09,448.74,453.90,447.64,452.21,2591173
31-Jul-09,449.98,452.70,442.43,443.05,2861550
30-Jul-09,442.61,451.47,442.61,445.64,3200547
29-Jul-09,437.23,437.80,431.88,436.24,1987216
28-Jul-09,441.00,442.81,436.10,439.85,2541052
27-Jul-09,446.04,446.75,437.61,444.80,2505329
24-Jul-09,435.81,450.49,435.00,446.72,3629454
23-Jul-09,428.68,441.21,425.50,437.34,3479378
22-Jul-09,428.00,430.20,423.50,427.69,2586960
21-Jul-09,430.94,431.90,425.72,427.90,2969146
20-Jul-09,429.88,432.85,426.25,430.17,3154002
17-Jul-09,433.00,435.48,426.70,430.25,6854734
16-Jul-09,436.68,445.75,434.10,442.60,6554412
15-Jul-09,429.66,438.68,428.49,438.17,3779342
14-Jul-09,423.71,426.73,420.87,424.69,2896461
13-Jul-09,416.17,424.52,415.18,424.30,4047557
10-Jul-09,409.58,417.37,408.70,414.40,2929559
9-Jul-09,406.12,414.45,405.80,410.39,3275816
8-Jul-09,400.00,406.00,398.06,402.49,3441854
7-Jul-09,408.24,409.19,395.98,396.63,3260307
6-Jul-09,406.50,410.64,401.66,409.61,2262557
3-Jul-09,-,-,-,408.49,0
2-Jul-09,415.41,415.41,406.81,408.49,2517630
1-Jul-09,424.20,426.40,418.15,418.99,2310768
30-Jun-09,424.00,427.21,418.22,421.59,2594683
29-Jun-09,426.00,427.80,422.24,424.14,2169518
26-Jun-09,413.68,428.23,413.11,425.32,3257482
25-Jun-09,407.00,415.90,406.51,415.77,3045279
24-Jun-09,408.74,412.23,406.56,409.29,2457992
23-Jun-09,406.65,408.99,402.55,405.68,2899710
22-Jun-09,416.95,417.49,401.89,407.35,4124360
19-Jun-09,418.21,420.46,414.58,420.09,4261008
18-Jun-09,415.68,418.69,413.00,414.06,3087653
17-Jun-09,416.19,419.72,411.56,415.16,3490947
16-Jun-09,419.31,421.09,415.42,416.00,3050261
15-Jun-09,421.50,421.50,414.00,416.77,3737299
12-Jun-09,426.86,427.70,421.21,424.84,2918429
11-Jun-09,431.77,433.73,428.37,429.00,2866040
10-Jun-09,436.23,437.89,426.67,432.60,3358870
9-Jun-09,438.58,440.50,431.76,435.62,3255945
8-Jun-09,439.50,440.92,434.12,438.77,3098931
5-Jun-09,445.07,447.34,439.46,444.32,3681002
4-Jun-09,435.30,441.24,434.50,440.28,3639434
3-Jun-09,426.00,432.46,424.00,431.65,3535593
2-Jun-09,426.25,429.96,423.40,428.40,2626012
1-Jun-09,418.73,429.60,418.53,426.56,3323431
29-May-09,412.11,417.23,410.70,417.23,2649405
28-May-09,408.68,411.62,404.61,410.40,2668993
27-May-09,405.64,411.86,404.81,405.56,3035892
26-May-09,391.95,405.00,390.00,404.36,3104776
22-May-09,396.66,398.65,392.00,393.50,1718843
21-May-09,396.30,402.84,393.84,396.50,2720300
20-May-09,402.09,405.67,395.00,397.18,2284191
19-May-09,396.10,401.64,393.00,398.88,2837823
18-May-09,394.73,397.31,385.40,396.84,3352055
15-May-09,391.10,394.11,389.09,390.00,3016859
14-May-09,388.80,392.21,384.69,387.50,2937904
13-May-09,394.09,396.39,388.35,389.54,2852384
12-May-09,410.01,410.99,395.11,399.01,3796453
11-May-09,402.80,412.00,401.20,407.98,2560736
8-May-09,402.85,410.13,395.00,407.33,3865597
7-May-09,404.10,404.99,392.50,396.61,3000724
6-May-09,406.79,408.28,401.00,403.47,2633743
5-May-09,399.98,405.00,397.25,402.99,2401096
4-May-09,398.17,402.40,394.79,401.98,3204843
1-May-09,395.03,397.59,391.55,393.69,2428611
30-Apr-09,395.76,403.75,394.80,395.97,4361069
29-Apr-09,385.97,394.97,385.83,391.47,3610160
28-Apr-09,383.75,389.05,381.54,383.71,2943938
27-Apr-09,384.34,389.49,382.75,385.95,2291125
24-Apr-09,386.05,393.18,380.50,389.49,3386147
23-Apr-09,387.51,389.75,381.11,384.69,2611240
22-Apr-09,381.75,390.00,379.01,383.86,3503616
21-Apr-09,376.17,384.30,376.10,381.47,3697301
20-Apr-09,386.15,390.65,375.89,379.30,4429555
17-Apr-09,386.02,399.82,384.81,392.24,10734963
16-Apr-09,381.50,392.90,381.02,388.74,10185094
15-Apr-09,367.10,381.06,364.16,379.50,4935003
14-Apr-09,376.94,376.99,365.60,368.91,3429359
13-Apr-09,371.33,379.10,370.30,378.11,3050081
10-Apr-09,-,-,-,372.50,0
9-Apr-09,369.50,374.35,366.25,372.50,3383146
8-Apr-09,363.50,365.00,356.21,362.00,2765142
7-Apr-09,362.60,363.75,355.31,358.65,3681433
6-Apr-09,367.00,369.82,361.40,368.24,3281760
3-Apr-09,364.50,371.72,358.00,369.78,3789784
2-Apr-09,363.31,369.76,360.32,362.50,4489367
1-Apr-09,343.78,355.24,340.61,354.09,3303042
31-Mar-09,348.93,353.51,346.18,348.06,3658421
30-Mar-09,342.55,343.81,336.06,342.69,3096702
27-Mar-09,350.00,352.00,345.47,347.70,3323401
26-Mar-09,353.13,359.16,348.50,353.29,6004769
25-Mar-09,350.40,351.34,336.25,344.07,4337117
24-Mar-09,346.50,353.84,344.00,347.16,3821808
